(1080891, 18, 'male', 0)
(1593499, 18, 'female', 0)
(1879279, 18, 'male', 0)
(2035530, 18, 'female', 0)
(1383408, 18, 'male', 0)
(1981734, 18, 'male', 0)
(2099593, 20, 'male', 0)
(1209993, 20, 'male', 0)
(1202760, 20, 'male', 0)
(1138174, 20, 'female', 0)
(1395517, 19, 'male', 0)
(2075884, 19, 'male', 0)
(1606305, 19, 'male', 0)
(1235916, 19, 'male', 0)
(1440680, 19, 'male', 0)
(1896939, 19, 'male', 0)
(1534928, 19, 'male', 0)
(1919950, 19, 'female', 0)
(2045059, 19, 'male', 0)
(1664233, 19, 'male', 0)
(1301349, 19, 'female', 0)
(1632155, 19, 'female', 0)
(2082063, 19, 'female', 0)
(1915520, 19, 'female', 0)
(1908036, 19, 'male', 0)
(1498375, 19, 'male', 0)
(1462261, 19, 'male', 0)
(1636222, 19, 'male', 0)
(1569745, 19, 'male', 0)
(1306666, 19, 'male', 0)
(1572240, 19, 'male', 0)
(1647229, 19, 'male', 0)
(1648893, 19, 'male', 0)
(1151847, 19, 'male', 0)
(1210477, 19, 'female', 0)
(1362816, 19, 'male', 0)
(1957627, 19, 'female', 0)
(2088905, 19, 'male', 0)
(1750800, 19, 'male', 0)
(1532322, 19, 'male', 0)
(2107449, 19, 'male', 0)
(1476153, 19, 'male', 0)
(1761879, 19, 'male', 0)
(1380116, 19, 'male', 0)
(1525634, 19, 'male', 0)
(1130417, 19, 'male', 0)
(1307168, 19, 'male', 0)
(1283872, 19, 'male', 0)
(1150162, 19, 'female', 0)
(1816337, 19, 'male', 0)
(1724334, 21, 'male', 0)
(1439541, 21, 'male', 0)
(1787342, 21, 'male', 0)
(1592756, 21, 'male', 0)
(2160210, 21, 'male', 0)
(1804604, 20, 'female', 0)
(1251517, 20, 'male', 0)
(1212857, 20, 'male', 0)
(1018870, 20, 'female', 0)
(2015792, 20, 'male', 0)
(1602988, 20, 'male', 0)
(1994885, 20, 'male', 0)
(1783684, 20, 'female', 0)
(1336099, 20, 'male', 0)
(1370224, 20, 'male', 0)
(1072317, 20, 'male', 0)
(2089737, 20, 'male', 0)
(1235102, 20, 'female', 0)
(1516074, 20, 'female', 0)
(1564549, 20, 'male', 0)
(1420068, 20, 'female', 0)
(1913310, 20, 'male', 0)
(1225065, 20, 'male', 0)
(1083587, 20, 'male', 0)
(1397431, 20, 'female', 0)
(1973958, 20, 'male', 0)
(1228944, 20, 'female', 0)
(1836279, 20, 'male', 0)
(1720173, 20, 'female', 0)
(1592509, 20, 'male', 0)
(1916310, 20, 'male', 0)
(1850196, 20, 'female', 0)
(1605360, 20, 'female', 0)
(1240950, 20, 'male', 0)
(1180040, 20, 'female', 0)
(2013214, 20, 'male', 0)
(1329394, 20, 'female', 0)
(1082641, 20, 'male', 0)
(1381445, 20, 'female', 0)
(1142251, 20, 'female', 0)
(1842312, 20, 'male', 0)
(1559228, 20, 'male', 0)
(1342174, 20, 'female', 0)
(1935430, 20, 'male', 0)
(1653427, 20, 'male', 0)
(1979801, 22, 'male', 0)
(1747347, 22, 'male', 0)
(2138260, 22, 'male', 0)
(1595249, 21, 'male', 0)
(2068781, 21, 'female', 0)
(2132033, 21, 'male', 0)
(1860368, 21, 'male', 0)
(1401345, 21, 'male', 0)
(1756475, 21, 'male', 0)
(1156825, 21, 'female', 0)
(1954075, 21, 'female', 0)
(1077916, 21, 'male', 0)
(1795862, 21, 'male', 0)
(1646874, 21, 'female', 0)
(1283408, 21, 'male', 0)
(1633284, 21, 'male', 0)
(1102034, 21, 'female', 0)
(1194638, 21, 'male', 0)
(1225367, 21, 'male', 0)
(1520543, 21, 'male', 0)
(1826992, 21, 'male', 0)
(1448003, 21, 'male', 0)
(1261247, 21, 'male', 0)
(2061560, 21, 'female', 0)
(1981863, 21, 'female', 0)
(1007345, 21, 'male', 0)
(1957529, 21, 'male', 0)
(1115742, 21, 'female', 0)
(1238227, 21, 'male', 0)
(1554073, 21, 'male', 0)
(1124617, 21, 'female', 0)
(1192502, 21, 'male', 0)
(2049400, 21, 'male', 0)
(1773325, 21, 'male', 0)
(1567628, 21, 'male', 0)
(1358744, 21, 'female', 0)
(1151128, 21, 'male', 0)
(1853439, 21, 'female', 0)
(1322026, 21, 'male', 0)
(1879128, 21, 'male', 0)
(1369361, 21, 'female', 0)
(1806591, 21, 'female', 0)
(1334723, 21, 'male', 0)
(1137164, 21, 'female', 0)
(2003623, 21, 'male', 0)
(1631440, 21, 'male', 0)
(2175477, 21, 'male', 0)
(1985700, 23, 'male', 0)
(1293422, 23, 'male', 0)
(1287930, 23, 'male', 0)
(1398096, 23, 'male', 0)
(1341689, 23, 'male', 0)
(1888826, 23, 'male', 0)
(2156824, 23, 'male', 0)
(1249018, 23, 'female', 0)
(2128462, 23, 'male', 0)
(1369902, 22, 'male', 0)
(1186932, 22, 'male', 0)
(1612709, 22, 'male', 0)
(1578262, 22, 'male', 0)
(1216453, 22, 'male', 0)
(1680549, 22, 'male', 0)
(1380484, 22, 'male', 0)
(1577830, 22, 'male', 0)
(2045670, 22, 'male', 0)
(1398711, 22, 'female', 0)
(1124324, 22, 'male', 0)
(1075001, 22, 'male', 0)
(1890506, 22, 'male', 0)
(2024804, 22, 'male', 0)
(1498129, 22, 'male', 0)
(1142462, 22, 'female', 0)
(1249952, 22, 'female', 0)
(2125196, 22, 'male', 0)
(1910664, 22, 'male', 0)
(1354459, 22, 'male', 0)
(1326366, 22, 'male', 0)
(1117090, 22, 'male', 0)
(1547064, 22, 'female', 0)
(1222524, 22, 'female', 0)
(1141672, 22, 'male', 0)
(1042351, 22, 'female', 0)
(1387403, 22, 'female', 0)
(1236304, 22, 'male', 0)
(1860186, 22, 'male', 0)
(1693448, 22, 'male', 0)
(1186143, 22, 'male', 0)
(1687424, 22, 'male', 0)
(1165912, 22, 'male', 0)
(1361098, 22, 'female', 0)
(1439596, 22, 'female', 0)
(1610204, 22, 'female', 0)
(1693980, 22, 'female', 0)
(1415973, 22, 'male', 0)
(2121730, 22, 'female', 0)
(1178441, 22, 'female', 0)
(1740313, 22, 'male', 0)
(1532954, 22, 'female', 0)
(1487491, 24, 'male', 0)
(1635754, 24, 'male', 0)
(2022509, 24, 'female', 0)
(1843594, 24, 'male', 0)
(1439827, 24, 'male', 0)
(1677101, 24, 'male', 0)
(1306539, 23, 'male', 0)
(1488704, 23, 'female', 0)
(1988626, 23, 'male', 0)
(2043081, 23, 'female', 0)
(1318812, 23, 'male', 0)
(1210695, 23, 'male', 0)
(1076499, 23, 'male', 0)
(2174524, 23, 'male', 0)
(1479804, 23, 'female', 0)
(1815178, 23, 'male', 0)
(1849381, 23, 'male', 0)
(1670213, 23, 'male', 0)
(1471324, 23, 'male', 0)
(1366173, 23, 'female', 0)
(1863581, 23, 'male', 0)
(1580373, 23, 'male', 0)
(1091396, 23, 'male', 0)
(1408400, 23, 'male', 0)
(1256121, 23, 'female', 0)
(1293355, 23, 'male', 0)
(2040151, 23, 'male', 0)
(1179510, 23, 'female', 0)
(1762047, 23, 'male', 0)
(1803477, 23, 'female', 0)
(2091018, 23, 'male', 0)
(1186388, 23, 'male', 0)
(1871930, 23, 'male', 0)
(1503661, 23, 'male', 0)
(1076693, 23, 'female', 0)
(1410686, 23, 'female', 0)
(1536035, 23, 'male', 0)
(1030569, 23, 'female', 0)
(1170375, 23, 'male', 0)
(1240547, 23, 'male', 0)
(1361988, 23, 'male', 0)
(1622122, 23, 'male', 0)
(2089407, 23, 'female', 0)
(1828109, 23, 'male', 0)
(1305923, 23, 'male', 0)
(2170019, 23, 'male', 0)
(1075484, 23, 'male', 0)
(1142222, 23, 'female', 0)
(1115648, 23, 'female', 0)
(1112331, 23, 'male', 0)
(2135177, 23, 'male', 0)
(1883780, 23, 'female', 0)
(1549449, 23, 'female', 0)
(2181007, 23, 'female', 0)
(1634894, 23, 'male', 0)
(1016360, 23, 'male', 0)
(2120971, 23, 'male', 0)
(1286623, 23, 'female', 0)
(1893192, 23, 'female', 0)
(1396709, 23, 'male', 0)
(1096874, 23, 'female', 0)
(1062603, 23, 'male', 0)
(1689361, 23, 'male', 0)
(1498591, 23, 'male', 0)
(1013748, 23, 'female', 0)
(1021921, 23, 'female', 0)
(2091217, 23, 'male', 0)
(2062106, 23, 'male', 0)
(1183470, 23, 'male', 0)
(1834825, 23, 'male', 0)
(2004817, 23, 'female', 0)
(1784614, 23, 'female', 0)
(1936982, 23, 'male', 0)
(1194082, 23, 'male', 0)
(1456545, 23, 'male', 0)
(1338898, 23, 'male', 0)
(1684157, 23, 'female', 0)
(1860511, 23, 'male', 0)
(1204593, 23, 'male', 0)
(2083195, 23, 'male', 0)
(2071109, 23, 'male', 0)
(2143083, 23, 'male', 0)
(2127209, 23, 'male', 0)
(1122559, 23, 'male', 0)
(1307763, 23, 'male', 0)
(1512798, 23, 'male', 0)
(1001056, 23, 'female', 0)
(1969215, 23, 'male', 0)
(1236397, 23, 'male', 0)
(1817461, 23, 'male', 0)
(1440323, 23, 'male', 0)
(1661312, 23, 'male', 0)
(1625491, 23, 'male', 0)
(1958578, 23, 'male', 0)
(1725783, 25, 'male', 0)
(1854664, 25, 'female', 0)
(1962632, 25, 'male', 0)
(1658003, 25, 'male', 0)
(1968981, 25, 'male', 0)
(1080665, 25, 'male', 0)
(1088796, 25, 'male', 0)
(1864419, 25, 'female', 0)
(1264965, 25, 'female', 0)
(2144353, 24, 'male', 0)
(1824980, 24, 'male', 0)
(1537697, 24, 'female', 0)
(2103920, 24, 'male', 0)
(1964987, 24, 'female', 0)
(1123732, 24, 'male', 0)
(1046374, 24, 'male', 0)
(1920994, 24, 'female', 0)
(1780403, 24, 'male', 0)
(1600325, 24, 'female', 0)
(1174798, 24, 'male', 0)
(1497388, 24, 'male', 0)
(1486586, 24, 'male', 0)
(1077607, 24, 'male', 0)
(1794987, 24, 'male', 0)
(2114397, 24, 'male', 0)
(1817661, 24, 'male', 0)
(2039321, 24, 'male', 0)
(1980455, 24, 'female', 0)
(1844330, 24, 'female', 0)
(1181701, 24, 'male', 0)
(1810616, 24, 'male', 0)
(1137347, 24, 'male', 0)
(1288771, 24, 'male', 0)
(1087188, 24, 'male', 0)
(1481505, 24, 'female', 0)
(2037629, 24, 'male', 0)
(1686785, 24, 'female', 0)
(1326068, 24, 'female', 0)
(1159400, 24, 'male', 0)
(1682582, 24, 'female', 0)
(1350965, 24, 'female', 0)
(1939619, 24, 'male', 0)
(1942528, 24, 'female', 0)
(2179394, 24, 'male', 0)
(1004789, 24, 'male', 0)
(1371905, 24, 'male', 0)
(1127019, 24, 'male', 0)
(1748374, 24, 'male', 0)
(2041869, 24, 'male', 0)
(1330421, 24, 'male', 0)
(1303106, 24, 'male', 0)
(1294196, 24, 'male', 0)
(1271982, 24, 'male', 0)
(1221779, 24, 'male', 0)
(2169348, 24, 'male', 0)
(1785638, 24, 'male', 0)
(2046168, 24, 'male', 0)
(1103662, 24, 'male', 0)
(1011577, 24, 'male', 0)
(1667251, 24, 'male', 0)
(2007105, 24, 'male', 0)
(1099892, 24, 'female', 0)
(1160391, 24, 'male', 0)
(2022357, 24, 'female', 0)
(1068531, 24, 'male', 0)
(1193461, 24, 'male', 0)
(1513455, 24, 'male', 0)
(1017325, 24, 'male', 0)
(1490774, 24, 'male', 0)
(1817391, 24, 'female', 0)
(1341256, 24, 'male', 0)
(1337260, 24, 'male', 0)
(1179008, 26, 'male', 0)
(1471838, 26, 'male', 0)
(1170211, 26, 'female', 0)
(1793885, 25, 'male', 0)
(1510484, 25, 'female', 0)
(1613065, 25, 'male', 0)
(1257706, 25, 'female', 0)
(1415074, 25, 'male', 0)
(1398229, 25, 'male', 0)
(1015411, 25, 'female', 0)
(1434876, 25, 'female', 0)
(2051793, 25, 'male', 0)
(1160476, 25, 'male', 0)
(1928648, 25, 'male', 0)
(1855706, 25, 'male', 0)
(1210493, 25, 'male', 0)
(1691777, 25, 'male', 0)
(1988318, 25, 'male', 0)
(1513038, 25, 'male', 0)
(1697767, 25, 'male', 0)
(2055882, 25, 'female', 0)
(1645553, 25, 'male', 0)
(1291763, 25, 'female', 0)
(1034860, 25, 'female', 0)
(1888620, 25, 'female', 0)
(1419804, 25, 'male', 0)
(1482847, 25, 'male', 0)
(2164051, 25, 'female', 0)
(1208275, 25, 'female', 0)
(1618235, 25, 'male', 0)
(1034913, 25, 'male', 0)
(2085705, 25, 'male', 0)
(2158239, 25, 'male', 0)
(1358371, 25, 'male', 0)
(2056581, 25, 'female', 0)
(1214258, 25, 'male', 0)
(2186966, 25, 'male', 0)
(2018984, 25, 'female', 0)
(1046455, 25, 'male', 0)
(1579606, 25, 'male', 0)
(1332770, 25, 'male', 0)
(2149104, 25, 'male', 0)
(1293893, 25, 'male', 0)
(1475538, 25, 'male', 0)
(1276742, 25, 'male', 0)
(2178923, 25, 'male', 0)
(1195021, 25, 'female', 0)
(1200665, 25, 'male', 0)
(1911380, 25, 'male', 0)
(1302071, 25, 'male', 0)
(1545616, 25, 'male', 0)
(1842384, 25, 'male', 0)
(1997950, 25, 'male', 0)
(1545496, 25, 'male', 0)
(1158230, 25, 'male', 0)
(1357072, 25, 'male', 0)
(1558376, 25, 'male', 0)
(2079848, 25, 'male', 0)
(1761441, 25, 'male', 0)
(1077299, 25, 'female', 0)
(1361503, 25, 'female', 0)
(1206233, 25, 'male', 0)
(1333672, 25, 'male', 0)
(1813920, 25, 'male', 0)
(1430841, 25, 'male', 0)
(1821710, 25, 'male', 0)
(2120707, 25, 'male', 0)
(1320885, 25, 'male', 0)
(1842994, 25, 'male', 0)
(1591220, 25, 'male', 0)
(1101661, 25, 'male', 0)
(2136154, 25, 'male', 0)
(1297608, 25, 'male', 0)
(1553925, 25, 'male', 0)
(1346325, 25, 'male', 0)
(1818137, 25, 'female', 0)
(1930028, 25, 'male', 0)
(1272393, 25, 'male', 0)
(2098066, 25, 'male', 0)
(1091556, 25, 'female', 0)
(1647849, 25, 'male', 0)
(1664221, 25, 'female', 0)
(2011744, 25, 'female', 0)
(1317693, 25, 'male', 0)
(1859779, 25, 'female', 0)
(1829555, 25, 'female', 0)
(2072377, 25, 'male', 0)
(2175953, 25, 'female', 0)
(1924231, 25, 'female', 0)
(1942211, 25, 'male', 0)
(1353364, 25, 'male', 0)
(1707857, 25, 'male', 0)
(2170060, 25, 'male', 0)
(1252107, 25, 'male', 0)
(2039698, 25, 'female', 0)
(1987183, 25, 'male', 0)
(1206158, 25, 'female', 0)
(1416281, 25, 'male', 0)
(1412232, 25, 'male', 0)
(1968338, 25, 'male', 0)
(2192882, 25, 'male', 0)
(2140479, 25, 'male', 0)
(1446780, 25, 'male', 0)
(1631990, 25, 'male', 0)
(1662186, 25, 'female', 0)
(1074622, 25, 'female', 0)
(1012235, 25, 'male', 0)
(1356497, 25, 'male', 0)
(1803801, 25, 'male', 0)
(1987493, 25, 'female', 0)
(1499350, 25, 'male', 0)
(1623246, 27, 'male', 0)
(1244720, 27, 'male', 0)
(1938085, 27, 'male', 0)
(2103921, 27, 'male', 0)
(1541767, 27, 'male', 0)
(1244749, 27, 'female', 0)
(1346857, 27, 'male', 0)
(1684591, 27, 'female', 0)
(1481863, 27, 'male', 0)
(1597531, 26, 'male', 0)
(1544397, 26, 'male', 0)
(1247648, 26, 'male', 0)
(1966569, 26, 'female', 0)
(1254987, 26, 'female', 0)
(1365595, 26, 'male', 0)
(1684657, 26, 'female', 0)
(1336375, 26, 'male', 0)
(1578782, 26, 'female', 0)
(2192295, 26, 'female', 0)
(1885846, 26, 'female', 0)
(1591889, 26, 'male', 0)
(1991592, 26, 'male', 0)
(1004934, 26, 'female', 0)
(1992689, 26, 'female', 0)
(1482388, 26, 'male', 0)
(1446461, 26, 'male', 0)
(1340830, 26, 'male', 0)
(1811217, 26, 'female', 0)
(1830333, 26, 'male', 0)
(1045146, 26, 'female', 0)
(1978353, 26, 'male', 0)
(1595634, 26, 'female', 0)
(1685172, 26, 'male', 0)
(1192300, 26, 'male', 0)
(1092905, 26, 'male', 0)
(1944174, 26, 'male', 0)
(1641158, 26, 'male', 0)
(1029540, 26, 'female', 0)
(1082452, 26, 'female', 0)
(2162816, 26, 'male', 0)
(1556967, 26, 'male', 0)
(1463763, 26, 'male', 0)
(1958131, 26, 'male', 0)
(1353281, 26, 'male', 0)
(1265888, 26, 'male', 0)
(1481112, 26, 'male', 0)
(1447385, 26, 'male', 0)
(1083846, 26, 'male', 0)
(1649755, 26, 'male', 0)
(2128881, 26, 'male', 0)
(1425557, 26, 'female', 0)
(1286457, 26, 'male', 0)
(1286949, 26, 'male', 0)
(1131891, 26, 'female', 0)
(1120619, 26, 'male', 0)
(2123079, 26, 'male', 0)
(1539369, 26, 'male', 0)
(1787613, 26, 'male', 0)
(2160607, 26, 'male', 0)
(1344962, 26, 'male', 0)
(1235438, 26, 'male', 0)
(1489914, 26, 'female', 0)
(1170324, 26, 'male', 0)
(2066997, 26, 'male', 0)
(1530612, 26, 'male', 0)
(1177507, 28, 'male', 0)
(1050227, 28, 'male', 0)
(1525821, 28, 'male', 0)
(1593533, 28, 'female', 0)
(1125032, 28, 'male', 0)
(1862728, 28, 'male', 0)
(1477883, 28, 'male', 0)
(1818534, 28, 'male', 0)
(1463791, 28, 'male', 0)
(2065535, 28, 'male', 0)
(2080990, 28, 'female', 0)
(2044264, 28, 'female', 0)
(1858698, 27, 'male', 0)
(1061330, 27, 'female', 0)
(1347185, 27, 'male', 0)
(1777712, 27, 'male', 0)
(1570066, 27, 'male', 0)
(2117894, 27, 'male', 0)
(1576850, 27, 'male', 0)
(1997458, 27, 'male', 0)
(1889353, 27, 'male', 0)
(1502861, 27, 'male', 0)
(1253954, 27, 'male', 0)
(1729067, 27, 'male', 0)
(1717559, 27, 'male', 0)
(1162568, 27, 'male', 0)
(1578381, 27, 'male', 0)
(2133456, 27, 'male', 0)
(1853657, 27, 'male', 0)
(2006904, 27, 'male', 0)
(1534182, 27, 'male', 0)
(1527099, 27, 'female', 0)
(1146123, 27, 'male', 0)
(1516107, 27, 'female', 0)
(2087895, 27, 'male', 0)
(1459975, 27, 'female', 0)
(1463018, 27, 'female', 0)
(1300847, 27, 'male', 0)
(2130438, 27, 'female', 0)
(1639346, 27, 'male', 0)
(2047797, 27, 'female', 0)
(1476953, 27, 'female', 0)
(1099681, 27, 'male', 0)
(1174601, 27, 'male', 0)
(2151353, 27, 'male', 0)
(1597611, 27, 'female', 0)
(1171843, 27, 'male', 0)
(1952892, 27, 'male', 0)
(2094009, 27, 'male', 0)
(1207252, 27, 'male', 0)
(1384571, 27, 'male', 0)
(1656964, 27, 'female', 0)
(2079411, 27, 'male', 0)
(1659815, 27, 'male', 0)
(1465423, 27, 'male', 0)
(1632614, 27, 'female', 0)
(1869843, 29, 'male', 0)
(1838917, 29, 'male', 0)
(1253424, 29, 'male', 0)
(2020427, 29, 'male', 0)
(1721202, 29, 'female', 0)
(1953693, 29, 'male', 0)
(1546607, 29, 'female', 0)
(1451625, 29, 'female', 0)
(1892867, 28, 'female', 0)
(2035849, 28, 'male', 0)
(1597195, 28, 'male', 0)
(2178052, 28, 'male', 0)
(1854760, 28, 'male', 0)
(1367970, 28, 'female', 0)
(1967647, 28, 'male', 0)
(1017890, 28, 'male', 0)
(1608733, 28, 'male', 0)
(1377874, 28, 'male', 0)
(1810900, 28, 'male', 0)
(1587366, 28, 'male', 0)
(1371065, 28, 'female', 0)
(1244682, 28, 'male', 0)
(1482709, 28, 'female', 0)
(1040608, 28, 'female', 0)
(1355840, 28, 'female', 0)
(1687924, 28, 'male', 0)
(1288857, 28, 'male', 0)
(1138566, 28, 'male', 0)
(1586223, 28, 'male', 0)
(2085909, 28, 'male', 0)
(1634150, 28, 'male', 0)
(1521600, 28, 'male', 0)
